# Базы (content_domain_id) без content_label, 11-17.09.
# Получено из полной выгрузки /v1/subdomains (154800 строк, date_field=pipeline_started).
# Всего баз за неделю 752, без контента 286, смешанных 0.
# content_domain_id	база		строк	старт пайплайна
1294	4212.team	206	2026-09-13T14:15:04+03:00
1282	gqfw.lol	206	2026-09-13T14:15:04+03:00
1272	6800.lol	206	2026-09-13T15:16:02+03:00
1286	8848.lol	206	2026-09-13T15:16:03+03:00
1295	9765.team	206	2026-09-13T15:16:04+03:00
1251	casino122.team	206	2026-09-13T15:16:05+03:00
1258	casino69.team	206	2026-09-13T15:16:06+03:00
1275	cxqj.team	206	2026-09-13T15:16:07+03:00
1314	diou.lol	206	2026-09-13T15:16:08+03:00
1312	casinoj5.lol	206	2026-09-13T16:16:01+03:00
1276	casinolg.team	206	2026-09-13T16:16:02+03:00
1278	casinoqqo.team	206	2026-09-13T16:16:03+03:00
1266	nmle.team	206	2026-09-13T16:16:04+03:00
1253	p7x7.team	206	2026-09-13T16:16:04+03:00
1260	t6n1.team	206	2026-09-13T16:16:05+03:00
1277	zimy.lol	206	2026-09-13T16:16:06+03:00
1285	casinocky.lol	206	2026-09-13T17:16:01+03:00
1274	casinos7.team	206	2026-09-13T17:16:02+03:00
1267	casinou1.team	206	2026-09-13T17:16:03+03:00
1254	e6c.team	206	2026-09-13T17:16:04+03:00
1252	llnh.team	206	2026-09-13T17:16:06+03:00
1306	tccasino.team	206	2026-09-13T17:16:07+03:00
1284	lrch.lol	206	2026-09-13T17:16:07+03:00
1264	p3p.team	206	2026-09-13T18:17:01+03:00
1293	tpzz.lol	206	2026-09-13T18:17:02+03:00
1273	vbiz.lol	206	2026-09-13T18:17:03+03:00
1297	xpph.team	206	2026-09-13T18:17:04+03:00
1347	0036.lol	206	2026-09-14T01:17:04+03:00
1473	3155.team	206	2026-09-14T01:17:05+03:00
1369	3469.lol	206	2026-09-14T01:17:06+03:00
1346	453casino.lol	206	2026-09-14T01:17:06+03:00
1457	casino936.team	206	2026-09-14T01:17:07+03:00
1338	0189.lol	206	2026-09-14T03:18:01+03:00
1404	0569.team	206	2026-09-14T03:18:02+03:00
1459	drdj.team	206	2026-09-14T03:18:03+03:00
1376	ejucasino.lol	206	2026-09-14T03:18:03+03:00
1356	eyoz.lol	206	2026-09-14T03:18:04+03:00
1469	pocasino.team	206	2026-09-14T03:18:05+03:00
1377	0444.lol	206	2026-09-14T09:18:01+03:00
1405	1163.team	206	2026-09-14T09:18:02+03:00
1366	gmcasino.lol	206	2026-09-14T09:18:03+03:00
1364	2494.lol	206	2026-09-14T09:18:03+03:00
1456	hhfr.team	206	2026-09-14T09:18:04+03:00
1368	0085.lol	206	2026-09-14T11:19:01+03:00
1472	1787.team	206	2026-09-14T11:19:02+03:00
1345	2848.lol	206	2026-09-14T11:19:04+03:00
1406	3121.team	206	2026-09-14T11:19:05+03:00
1354	5377.lol	206	2026-09-14T11:19:06+03:00
1363	9766.lol	206	2026-09-14T12:19:01+03:00
1371	casinox5.lol	206	2026-09-14T12:19:03+03:00
1362	casinot0.lol	206	2026-09-14T12:19:03+03:00
1337	qwmt.lol	206	2026-09-14T12:19:04+03:00
1357	x2v4.lol	206	2026-09-14T12:19:05+03:00
1471	4631.team	206	2026-09-14T17:02:02+03:00
1460	5894.team	206	2026-09-14T17:41:01+03:00
1468	casino0645.team	206	2026-09-14T18:33:02+03:00
1458	casinostt.team	206	2026-09-14T19:17:02+03:00
1450	ustn.team	206	2026-09-14T19:47:01+03:00
