баз 1922, сайтов 389498, вышли в поиск 51370 (13.2%)
пулов «пак + день» по пять и больше баз: 122, в них баз 1782

content-2026-09-12-7str-oform · 2026-09-12 · баз 78 · сайтов 16067 · выход3 6.5% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  xpnm.team          team         206   18.4%     1328        56     0
  1009dd.casino      casino       206   18.0%     2172        56     1
  mncasino.lol       lol          206   16.5%      950        56     0
  u0a3.casino        casino       206   16.5%      648        56     0
  casino1535.lol     lol          206   13.1%      380        56     0
  1109g.casino       casino       206   12.6%     1714        56     0
  casino351.team     team         206   12.1%      507        56     0
  1109tt.casino      casino       206   11.7%     1157        56     0
  1109ss.casino      casino       206   11.2%     1382        56     0
  casinoozz.lol      lol          206   11.2%      316        56     0
  casino1009.casino  casino       206   10.7%     1457        56     0
  dckd.casino        casino       206   10.7%      225        56     0
  6419.lol           lol          206    9.7%      333        56     0
  casinodp.team      team         206    9.2%      189        56     0
  casino534.lol      lol          206    9.2%      749        56     1
  1109m.casino       casino       206    8.7%     4502        56     1
  casinod1.lol       lol          206    8.7%      434        56     0
  0946.team          team         206    7.8%      316        56     0
  i6w9.casino        casino       206    7.8%      152        56     0
  1040.team          team         206    7.3%      378        56     0
  0615.lol           lol          206    6.8%       81        56     0
  5962.lol           lol          206    5.3%      235        56     0
  6524.lol           lol          206    5.3%      125        56     0
  6764.lol           lol          206    4.9%     1395        56     0
  casino2049.lol     lol          206    2.9%      196        56     0
  tapz.casino        casino       206    2.9%       14        56     0
  casinoqi.team      team         206    2.4%       26        56     0

ПАК НЕИЗВЕСТЕН · 2026-08-18 · баз 36 · сайтов 6624 · выход3 31.9% · рег 11
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  gltb.team          team         184   67.9%    11223        34     1
  fkmz.team          team         184   65.2%    17859        34     1
  cgnr.team          team         184   53.8%     4390        34     0
  4863.team          team         184   52.2%    29373        34     3
  2385.team          team         184   49.5%    10065        34     2
  mtbf.team          team         184   48.9%     9518        34     2
  lrzn.team          team         184   48.4%     4876        34     0
  n2rf.team          team         184   47.8%     3899        34     0
  bdqv.team          team         184   46.2%     2432        34     0
  1052.team          team         184   45.1%     5638        34     0
  c3qm.team          team         184   39.7%     2731        34     0
  2916.team          team         184   35.9%     1858        34     0
  kmwq.team          team         184   35.9%     7351        34     0
  dhpw.team          team         184   35.3%     1510        34     0
  p6kv.team          team         184   34.2%     3683        34     0
  nvgp.team          team         184   34.2%     2447        34     0
  5074.team          team         184   32.1%      579        34     0
  4519.team          team         184   32.1%     2066        34     0
  hnvc.team          team         184   29.9%     2982        34     0
  4899da.online      online       184   28.3%      447        34     0
  1794.team          team         184   27.7%      835        34     1
  6948.team          team         184   26.6%     1881        34     0
  k6ms.team          team         184   25.5%      914        34     0
  h2vd.team          team         184   24.5%     1250        34     0
  6135.team          team         184   23.4%     1502        34     0
  j9cw.team          team         184   22.3%     9899        34     1
  l4nq.team          team         184   21.7%      233        34     0
  g4pb.team          team         184   21.2%      978        34     0
  d8nk.team          team         184   20.7%      681        34     0
  f7zr.team          team         184   20.1%      447        34     0
  jpsd.team          team         184   17.9%      510        34     0
  b5wt.team          team         184   14.7%      211        34     0
  m8dt.team          team         184   11.4%     1377        34     0
  gbf5.team          team         184    3.3%       53        34     0
  837f.team          team         184    3.3%       64        34     0
  nnn7.team          team         184    2.2%      119        34     0

content-2026-09-12-7str-oform · 2026-09-13 · баз 30 · сайтов 6180 · выход3 5.9% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  2163.lol           lol          206   16.5%      361        56     0
  casino122.team     team         206   14.6%     3312        56     1
  5831.lol           lol          206   13.1%      264        56     0
  cxqj.team          team         206   11.2%      809        56     0
  casinolg.team      team         206   10.2%      320        56     0
  3176.team          team         206    9.7%      632        56     0
  diou.lol           lol          206    9.2%     1204        56     0
  6800.lol           lol          206    9.2%     1569        56     0
  4591.lol           lol          206    8.7%      175        56     0
  casino69.team      team         206    8.7%     2063        56     0
  zimy.lol           lol          206    7.8%      199        56     0
  nmle.team          team         206    7.8%     2249        56     0
  4212.team          team         206    7.3%      248        56     0
  2242.team          team         206    6.3%       33        56     0
  8848.lol           lol          206    5.8%      169        56     0
  casinos7.team      team         206    5.3%      440        56     0
  9765.team          team         206    3.9%      257        56     0
  casinoqqo.team     team         206    3.4%      131        56     0
  0427.lol           lol          206    2.9%       12        56     0
  gqfw.lol           lol          206    2.9%       63        56     0
  casinou1.team      team         206    2.9%      295        56     0
  p7x7.team          team         206    2.9%       43        56     0
  t6n1.team          team         206    2.4%       21        56     0
  e6c.team           team         206    2.4%        8        56     0
  p3p.team           team         206    0.5%        1        56     0
  tpzz.lol           lol          206    0.0%        0        56     0
  casinocky.lol      lol          206    0.0%        0        56     0
  lrch.lol           lol          206    0.0%        0        56     0
  vbiz.lol           lol          206    0.0%        0        56     0
  llnh.team          team         206    0.0%        0        56     0

content-2026-09-14-7str-oform-9 · 2026-09-15 · баз 29 · сайтов 5974 · выход3 11.0% · рег 4
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  0786.team          team         206   20.4%      333        56     0
  r6a3.lol           lol          206   20.4%      265        56     1
  1530.team          team         206   19.9%     1419        56     3
  59casino.team      team         206   19.4%      553        56     0
  jqcasino.team      team         206   17.0%      445        56     0
  4860.team          team         206   16.5%      463        56     0
  9836.team          team         206   16.5%      142        56     0
  3789.team          team         206   15.0%      480        56     0
  7790.team          team         206   14.6%      114        56     0
  zlxm.team          team         206   14.1%      408        56     0
  o3d.team           team         206   13.6%      720        56     0
  fjuw.lol           lol          206   12.6%      212        56     0
  casino63.team      team         206   11.7%      117        56     0
  3744.team          team         206    9.2%       53        56     0
  yadn.lol           lol          206    9.2%      326        56     0
  casinoxm.team      team         206    7.8%      130        56     0
  6775casino.team    team         206    7.8%      108        56     0
  0431.team          team         206    7.8%       60        56     0
  kjrcasino.team     team         206    7.3%      536        56     0
  1820casino.team    team         206    7.3%      406        56     0
  casinoqr.team      team         206    6.8%      451        56     0
  nfdh.team          team         206    6.8%       15        56     0
  6277.team          team         206    6.8%       32        56     0
  39casino.lol       lol          206    6.8%       58        56     0
  682casino.team     team         206    6.3%      724        56     0
  7859.team          team         206    6.3%     1116        56     0
  6907.team          team         206    5.3%       63        56     0
  9882.team          team         206    4.9%      230        56     0
  6393.team          team         206    1.9%        9        56     0

ПАК НЕИЗВЕСТЕН · 2026-09-04 · баз 28 · сайтов 5768 · выход3 7.5% · рег 4
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  ubgh.team          team         206   22.3%     1644        56     0
  seft.team          team         206   19.4%      313        56     0
  casino01.lol       lol          206   18.4%     1282        56     0
  xoacasino.team     team         206   17.0%      392        56     0
  9124.lol           lol          206   14.6%      839        56     3
  dpcasino.team      team         206   13.1%      264        56     0
  n7k.team           team         206   13.1%      361        56     0
  qbkn.team          team         206   13.1%      373        56     1
  c2u3.lol           lol          206   12.1%      337        56     0
  casino1430.lol     lol          206    9.2%      305        56     0
  t1o.team           team         206    7.8%      265        56     0
  casinoj1.lol       lol          206    6.8%      367        56     0
  casinogh.lol       lol          206    5.3%      167        56     0
  casino876.team     team         206    5.3%       92        56     0
  emnc.team          team         206    4.4%       35        56     0
  bvve.lol           lol          206    3.4%       61        56     0
  qlcasino.lol       lol          206    2.9%      121        56     0
  casinoprb.team     team         206    2.9%       34        56     0
  casino01.team      team         206    2.9%      130        56     0
  9090.lol           lol          206    2.4%       24        56     0
  casinoprb.lol      lol          206    2.4%      434        56     0
  m7s3.team          team         206    2.4%        9        56     0
  casino0962.lol     lol          206    1.9%       26        56     0
  xycasino.lol       lol          206    1.9%       10        56     0
  ukfw.team          team         206    1.9%       10        56     0
  lvqv.lol           lol          206    1.5%       90        56     0
  casino876.lol      lol          206    1.0%       18        56     0
  oxvl.lol           lol          206    1.0%        5        56     0

archive37строформленоv2часть3 · 2026-09-08 · баз 27 · сайтов 5562 · выход3 4.1% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  1500.lol           lol          206   11.2%      640        56     0
  ryqcasino.buzz     buzz         206    7.3%      123        56     0
  5974casino.lol     lol          206    7.3%      206        56     0
  vlg.lol            lol          206    6.3%       73        56     0
  858casino.buzz     buzz         206    6.3%      153        56     0
  casinoanb.buzz     buzz         206    5.8%       76        56     1
  n4h1.lol           lol          206    5.8%      216        56     1
  y4s.lol            lol          206    5.8%      140        56     0
  z1y.buzz           buzz         206    5.3%       32        56     0
  0336.lol           lol          206    5.3%     7858        56     0
  744casino.buzz     buzz         206    4.9%      437        56     0
  5597.lol           lol          206    4.9%       36        56     0
  0815.lol           lol          206    4.9%       50        56     0
  5932.lol           lol          206    4.4%      119        56     0
  rmpd.buzz          buzz         206    3.9%      154        56     0
  ptcasino.buzz      buzz         206    3.4%       63        56     0
  xoys.buzz          buzz         206    3.4%       27        56     0
  casinobo.buzz      buzz         206    2.9%       38        56     0
  gsbe.lol           lol          206    2.9%       63        56     0
  0496.lol           lol          206    1.9%        8        56     0
  mpnw.lol           lol          206    1.5%       90        56     0
  6249casino.lol     lol          206    1.5%      294        56     0
  98casino.buzz      buzz         206    1.0%       14        56     0
  61casino.lol       lol          206    1.0%        5        56     0
  casino8463.lol     lol          206    1.0%       47        56     0
  anxg.buzz          buzz         206    0.0%       33        56     0
  casinoii.buzz      buzz         206    0.0%        0        56     0

content-2026-09-17-7str-oform-2 · 2026-09-18 · баз 35 · сайтов 5250 · выход3 13.4% · рег 8
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  k6x.team           team         150   52.7%       23         0     1
  2596.team          team         150   34.7%      117         0     3
  2385.lol           lol          150   32.0%      466         0     1
  5988.team          team         150   25.3%       89         0     0
  casinok9.team      team         150   25.3%        0         0     0
  0860.team          team         150   23.3%       81         0     1
  3578.lol           lol          150   21.3%      153         0     1
  btum.team          team         150   20.0%        3         0     0
  dyxo.lol           lol          150   20.0%        2         0     0
  7957.lol           lol          150   18.0%      684         0     0
  1806.lol           lol          150   16.7%      124         0     0
  2669.lol           lol          150   15.3%       23         0     0
  casinoaa.lol       lol          150   14.7%        5         0     0
  casinoun.lol       lol          150   14.0%       14         0     0
  casinoxn.lol       lol          150   12.0%        5         0     0
  3523.lol           lol          150   12.0%       19         0     0
  6806.lol           lol          150   11.3%      376         0     0
  dbcasino.lol       lol          150   11.3%        8         0     0
  t8z9.lol           lol          150   10.0%        2         0     0
  4705.lol           lol          150    9.3%       37         0     0
  0908.lol           lol          150    8.7%       10         0     0
  6099.team          team         150    8.0%       25         0     1
  8208.lol           lol          150    8.0%       14         0     0
  33casino.lol       lol          150    6.7%       51         0     0
  3089.team          team         150    5.3%       36         0     0
  2753casino.lol     lol          150    5.3%        2         0     0
  1490.team          team         150    5.3%       20         0     0
  1153.team          team         150    4.0%        8         0     0
  casinov7.lol       lol          150    4.0%        0         0     0
  casinoiho.lol      lol          150    3.3%       21         0     0
  8959.lol           lol          150    2.7%        0         0     0
  casinoz3.lol       lol          150    2.7%        0         0     0
  7569.lol           lol          150    2.0%        3         0     0
  7694.team          team         150    1.3%        0         0     0
  9614.lol           lol          150    0.7%        0         0     0

archive37строформленоv2часть1 · 2026-09-08 · баз 25 · сайтов 5149 · выход3 4.5% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  389casino.lol      lol          206   18.4%     1803        56     1
  casinoubf.buzz     buzz         206   10.7%     1268        56     0
  7529.lol           lol          206    8.7%      171        56     0
  oijl.buzz          buzz         206    6.8%      549        56     0
  3372.lol           lol          206    6.3%       40        56     0
  5793.lol           lol          206    5.8%      207        56     0
  3553.lol           lol          206    5.8%      111        56     0
  3743.lol           lol          206    5.8%      407        56     0
  j9s2.buzz          buzz         206    5.3%       75        56     0
  7491.lol           lol          206    4.9%       61        56     0
  8687.lol           lol          206    4.9%       87        56     0
  e8k.lol            lol          206    4.4%      128        56     0
  3945.lol           lol          206    3.9%       22        56     0
  ldwg.buzz          buzz         206    3.4%       22        56     0
  lwta.buzz          buzz         206    2.9%       44        56     0
  4944.lol           lol          206    2.9%       52        56     0
  casinoa9.lol       lol          206    2.9%       41        56     0
  l6j.buzz           buzz         206    2.4%       12        56     0
  5205.lol           lol          205    2.4%       24        55     0
  7415.lol           lol          206    1.9%      161        56     0
  casinoqu.lol       lol          206    1.5%       18        56     0
  casinoubf.lol      lol          206    0.5%        4        56     0
  n5w2.buzz          buzz         206    0.5%       37        56     0
  vfra.buzz          buzz         206    0.0%        1        56     0
  8452.lol           lol          206    0.0%        1        56     0

archive47_unique119оформленочасть1 · 2026-09-10 · баз 24 · сайтов 4944 · выход3 5.1% · рег 1
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  fgtg.casino        casino       206   20.9%     2202        56     0
  1009cas.casino     casino       206   17.5%     2086        56     1
  1009hd.casino      casino       206   15.0%     1341        56     0
  1009t.casino       casino       206   11.2%      980        56     0
  369casino.team     team         206    5.3%      329        56     0
  c4e8.team          team         206    4.9%      117        56     0
  1053.team          team         206    4.9%      709        56     0
  casino5675.team    team         206    3.9%      453        56     0
  2894.team          team         206    3.9%       16        56     0
  casino84.team      team         206    3.9%      179        56     0
  casino7274.team    team         206    3.9%      261        56     0
  6985.team          team         206    3.4%       43        56     0
  1413.team          team         206    3.4%       35        56     0
  8292.team          team         206    2.9%       61        56     0
  casino29.team      team         206    2.9%       46        56     0
  1038.team          team         206    2.9%      122        56     0
  luts.team          team         206    2.4%       23        56     0
  jbyp.team          team         206    2.4%      107        56     0
  0491.team          team         206    1.5%        7        56     0
  7761.team          team         206    1.5%        4        56     0
  tgga.team          team         206    1.5%       35        56     0
  63casino.team      team         206    1.5%        8        56     0
  qodu.team          team         206    1.0%        5        56     0
  casinojj.team      team         206    1.0%       37        56     0

content-2026-09-14c-7str-oform-1 · 2026-09-16 · баз 24 · сайтов 4944 · выход3 19.2% · рег 3
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  nmii.team          team         206   31.1%     1652        56     0
  aulcasino.team     team         206   30.1%     3770        56     1
  casinocr.lol       lol          206   29.1%     1523        56     1
  zics.team          team         206   28.6%     2113        56     0
  w1l4.team          team         206   25.7%     1513        56     0
  casino27.team      team         206   23.3%     1415        56     0
  casinodqt.lol      lol          206   22.8%      460        56     0
  p4q8.lol           lol          206   22.3%      453        56     1
  t2h6.team          team         206   21.4%      189        56     0
  casinox1.lol       lol          206   20.9%      819        56     0
  8838.lol           lol          206   19.9%      472        56     0
  casinobwf.team     team         206   19.4%     2342        56     0
  casino6166.team    team         206   18.4%     1668        56     0
  casinoi0.team      team         206   17.5%      139        56     0
  ymrb.team          team         206   17.5%      256        56     0
  hsrk.lol           lol          206   17.0%      327        56     0
  casino6204.team    team         206   16.5%     4031        56     0
  xwmcasino.team     team         206   15.5%      590        56     0
  iqcasino.team      team         206   14.6%      142        56     0
  casino72.team      team         206   12.6%      138        56     0
  casino9923.team    team         206   11.7%      635        56     0
  hhsw.team          team         206   10.2%      180        56     0
  hmdcasino.lol      lol          206    8.7%       95        56     0
  casinoqw.lol       lol          206    4.9%      105        56     0

ПАК НЕИЗВЕСТЕН · 2026-08-22 · баз 22 · сайтов 4532 · выход3 26.1% · рег 28
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3096.team          team         206   58.3%    32727        56     5
  fmwc.team          team         206   51.0%    17197        56     1
  3719.team          team         206   44.7%     3696        56     1
  dwev.team          team         206   40.8%    14601        56     6
  f5nv.team          team         206   38.3%     8705        56     1
  wgmr.team          team         206   37.9%    13177        56     1
  4173.lol           lol          206   37.9%     4661        56     3
  1682.team          team         206   30.6%    13829        56     4
  3457.team          team         206   27.7%     4034        56     2
  ldtq.click         click        206   25.7%     2339        56     1
  g8pz.team          team         206   22.3%      386        56     0
  zjnq.team          team         206   21.8%     1925        56     0
  3506.lol           lol          206   21.8%     2143        56     1
  2831.team          team         206   20.9%     1311        56     1
  jqtz.team          team         206   19.4%     1356        56     1
  xhpt.team          team         206   17.0%      588        56     0
  5847.live          live         206   13.6%     1098        56     0
  w5mq.lol           lol          206   13.1%      137        56     0
  zmbv.work          work         206   12.6%      236        56     0
  c6p.fun            fun          206   10.7%      618        56     0
  tfpc.lol           lol          206    8.3%      186        56     0
  9316.space         space        206    0.0%        1        56     0

content-2026-09-14c-7str-oform-1 · 2026-09-15 · баз 21 · сайтов 4326 · выход3 23.6% · рег 8
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  2551.team          team         206   44.7%     8361        56     0
  6200.team          team         206   38.3%     2574        56     1
  1206.lol           lol          206   29.6%     1330        56     1
  8130.team          team         206   29.6%      781        56     0
  588casino.lol      lol          206   27.2%      623        56     0
  0558.lol           lol          206   26.7%      574        56     1
  46casino.lol       lol          206   25.7%      251        56     0
  2544.team          team         206   24.8%     3541        56     1
  4232.team          team         206   24.8%     2094        56     3
  9430.team          team         206   23.3%     2979        56     1
  1792.lol           lol          206   22.8%      744        56     0
  4092.team          team         206   21.8%     2370        56     0
  4269casino.team    team         206   21.8%      330        56     0
  8510.team          team         206   18.9%      348        56     0
  3833.lol           lol          206   18.0%     1184        56     0
  3453.team          team         206   17.0%      214        56     0
  7516casino.team    team         206   17.0%      432        56     0
  6166.lol           lol          206   16.5%      133        56     0
  8459.lol           lol          206   16.5%      270        56     0
  2593.lol           lol          206   16.0%      217        56     0
  1523.lol           lol          206   13.6%      491        56     0

ПАК НЕИЗВЕСТЕН · 2026-08-27 · баз 21 · сайтов 4326 · выход3 10.7% · рег 5
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  o0c.team           team         206   18.0%     2657        56     0
  3596.team          team         206   17.5%     1997        56     0
  ogax.team          team         206   17.0%     2225        56     3
  c5vt.team          team         206   16.0%     1293        56     1
  r9v.team           team         206   14.6%      747        56     0
  2084.team          team         206   13.1%     2732        56     0
  0302.team          team         206   12.6%      973        56     0
  f9pb.team          team         206   11.7%      139        56     0
  4087.team          team         206   11.7%      904        56     0
  7440.team          team         206    9.7%      288        56     0
  2483.team          team         206    9.7%      466        56     0
  k6m.team           team         206    9.2%      406        56     1
  h7nd.team          team         206    9.2%      256        56     0
  2304.team          team         206    8.7%      669        56     0
  byai.team          team         206    8.3%      200        56     0
  j2t.team           team         206    7.8%      378        56     0
  7186.team          team         206    7.8%      534        56     0
  2139.team          team         206    6.8%      314        56     0
  f9kq.team          team         206    5.3%      972        56     0
  d3mw.team          team         206    5.3%      163        56     0
  b8rn.team          team         206    5.3%       43        56     0

ПАК НЕИЗВЕСТЕН · 2026-09-03 · баз 21 · сайтов 4326 · выход3 14.1% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  7079.lol           lol          206   25.7%     1664        56     0
  3375.team          team         206   24.8%      420        56     0
  8474.lol           lol          206   24.3%     2125        56     1
  ikmd.lol           lol          206   21.4%      865        56     0
  5329.lol           lol          206   18.9%     2475        56     0
  soxv.team          team         206   18.4%     2091        56     0
  6860.lol           lol          206   17.0%     4467        56     0
  7448.lol           lol          206   16.0%     6733        56     0
  qmpl.lol           lol          206   14.1%      231        56     0
  2853.lol           lol          206   14.1%     1452        56     0
  6418.team          team         206   13.6%      298        56     1
  5472.lol           lol          206   12.1%      131        56     0
  izlx.lol           lol          206   11.2%      168        56     0
  xjl.lol            lol          206   10.2%      254        56     0
  kzgq.lol           lol          206   10.2%      650        56     0
  2882.team          team         206    9.2%      509        56     0
  5329.team          team         206    8.7%     1089        56     0
  1414.lol           lol          206    8.3%       55        56     0
  t8n2.lol           lol          206    7.3%      530        56     0
  7653.team          team         206    6.3%       80        56     0
  f4w.team           team         206    4.9%      210        56     0

archive47_unique119оформленочасть2 · 2026-09-10 · баз 20 · сайтов 4119 · выход3 4.6% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  9383.team          team         206    8.7%      545        56     0
  0299.team          team         206    6.8%      877        56     0
  9126.team          team         206    6.8%      363        56     0
  0273.team          team         206    6.3%      700        56     0
  6973.team          team         206    5.8%      295        56     0
  pfoi.team          team         206    5.8%      283        56     0
  oxbh.team          team         206    5.3%       43        56     0
  2518.team          team         206    5.3%      232        56     0
  casino6206.team    team         206    5.3%      162        56     0
  uzgcasino.team     team         205    4.9%      111        55     0
  5030.team          team         206    4.9%      165        56     0
  k9v.team           team         206    4.9%      612        56     0
  casinottb.team     team         206    4.4%      111        56     0
  casinopo.team      team         206    3.4%       55        56     0
  casinoq6.team      team         206    3.4%       75        56     0
  hjpi.team          team         206    2.9%       74        56     0
  5402.team          team         206    2.4%       99        56     0
  o6q.team           team         206    1.9%     1574        56     0
  7740.team          team         206    1.5%      135        56     0
  6477.team          team         206    0.5%        1        56     0

content-2026-09-14b-7str-oform-1 · 2026-09-17 · баз 19 · сайтов 3914 · выход3 9.7% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  casinorca.team     team         206   25.7%      178        56     0
  1980.lol           lol          206   25.2%      588        56     0
  7983.team          team         206   21.4%       63        56     0
  casino5341.lol     lol          206   18.0%       41        56     0
  jnpz.lol           lol          206   15.5%       92        56     0
  5628.team          team         206   15.5%       61        56     0
  casinoni.lol       lol          206   12.1%      153        56     0
  yjim.team          team         206   11.2%      426        56     0
  casinofg.team      team         206   11.2%      167        56     0
  8077.team          team         206   10.2%      243        56     0
  5403.team          team         206    6.8%       22        56     0
  8514.lol           lol          206    4.9%       19        56     0
  0887.lol           lol          206    2.4%        2        56     0
  casino423.lol      lol          206    1.9%       19        56     0
  casino0469.lol     lol          206    1.5%        3        56     0
  6258.team          team         206    1.0%        0        56     0
  0581.lol           lol          206    0.5%        6        56     0
  casinoz7.lol       lol          206    0.0%        0        56     0
  8352.team          team         206    0.0%        3        56     0

archive37строформленоv2часть3 · 2026-09-10 · баз 18 · сайтов 3708 · выход3 10.5% · рег 6
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  ajjk.casino        casino       206   31.1%     4659        56     2
  1009gg.casino      casino       206   22.3%     3926        56     2
  nlel.team          team         206   21.8%     4352        56     1
  casino947.lol      lol          206   17.5%     1084        56     0
  8739.lol           lol          206   10.2%     1334        56     1
  9525casino.team    team         206   10.2%      171        56     0
  94casino.lol       lol          206    8.7%      127        56     0
  7283.lol           lol          206    8.7%      164        56     0
  s3q.lol            lol          206    8.7%      322        56     0
  3352.lol           lol          206    8.3%      348        56     0
  btj.lol            lol          206    8.3%      116        56     0
  casinoq4.lol       lol          206    7.8%      218        56     0
  fdls.lol           lol          206    7.3%      460        56     0
  qtbh.team          team         206    7.3%      532        56     0
  w7k4.lol           lol          206    5.8%       42        56     0
  casinocvq.team     team         206    1.9%      187        56     0
  4946.team          team         206    1.5%       29        56     0
  hhcasino.team      team         206    1.0%       25        56     0

content-2026-09-14-7str-oform-8 · 2026-09-14 · баз 18 · сайтов 3708 · выход3 8.1% · рег 0
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  76casino.team      team         206   13.6%      185        56     0
  5652.team          team         206   13.6%       90        56     0
  f8t4.team          team         206   13.6%       92        56     0
  casinojq.team      team         206   12.1%       92        56     0
  casino160.lol      lol          206   12.1%      113        56     0
  6390.lol           lol          206   11.2%      222        56     0
  1494.lol           lol          206    9.2%       33        56     0
  1959.team          team         206    8.7%       77        56     0
  4885.lol           lol          206    7.8%       32        56     0
  f3a.lol            lol          206    7.8%       38        56     0
  9341.lol           lol          206    7.8%      121        56     0
  4970.team          team         206    6.3%       48        56     0
  h9y9.lol           lol          206    6.3%       56       157     0
  1061.lol           lol          206    4.9%       14        56     0
  1054.lol           lol          206    3.9%       31        56     0
  7412.team          team         206    2.9%       25        56     0
  9085.team          team         206    2.4%      199        56     0
  689casino.lol      lol          206    1.9%        5        56     0

NEW50_2_12pages_withdate_02.09 · 2026-09-02 · баз 17 · сайтов 3501 · выход3 25.8% · рег 5
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  vzto.team          team         206   37.4%     3536        56     0
  0665.team          team         205   32.2%     2394        55     3
  4229.team          team         206   32.0%     1632        56     0
  rza.lol            lol          206   31.6%     2227        56     0
  7395.team          team         206   29.1%     1361        56     1
  o5h7.team          team         206   27.7%      822        56     0
  9957.team          team         206   27.2%     1733        56     1
  2955.team          team         206   27.2%     4946        56     0
  9158.lol           lol          206   26.2%     2970        56     0
  c2u3.team          team         206   25.2%      375        56     0
  q7a.team           team         206   25.2%     1134        56     0
  3349.team          team         206   24.3%     1272        56     0
  tgmb.lol           lol          206   24.3%     2336        56     0
  izlx.team          team         206   21.4%      465        56     0
  4729.team          team         206   19.9%      853        56     0
  5230.team          team         206   13.6%      625        56     0
  2801.team          team         206   13.6%     2591        56     0

NEW33_12pages_withdate+img_25.08 · 2026-08-26 · баз 17 · сайтов 3500 · выход3 12.5% · рег 7
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  wlxr.team          team         206   24.3%     4181        56     2
  g9d.team           team         206   18.0%     2468        56     0
  2679.team          team         206   17.5%     5630        56     1
  4657.team          team         206   17.0%     4091        56     1
  8527.team          team         206   15.0%     2075        56     0
  1711.team          team         205   13.2%     2088        55     0
  7065.team          team         206   13.1%     2439        56     3
  4432.team          team         205   12.2%     1352        55     0
  4611.team          team         206   12.1%      785        56     0
  9935.team          team         206   11.7%     1858        56     0
  q7k.team           team         206   10.7%      710        56     0
  n5z.team           team         206   10.7%     1539        56     0
  6514.team          team         206    9.2%      381        56     0
  7924.team          team         206    9.2%     1500        56     0
  5554.team          team         206    9.2%      120        56     0
  5010.lol           lol          206    6.3%      542        56     0
  j6qz.team          team         206    3.9%      228        56     0

NEW102оформленосдатой · 2026-09-11 · баз 16 · сайтов 3296 · выход3 15.5% · рег 18
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  1109casino.casino  casino       206   30.6%    11318        56     5
  2835.lol           lol          206   27.2%     2346        56     0
  2334.team          team         206   24.3%     3259        56     7
  1109sh.casino      casino       206   24.3%     3099        56     0
  1109r.casino       casino       206   24.3%     3967        56     2
  k8z.team           team         206   20.9%     3065        56     1
  2129.lol           lol          206   18.9%     1686        56     3
  casino1109.casino  casino       206   14.1%      506        56     0
  1109h.casino       casino       206   13.6%      593        56     0
  bwzs.casino        casino       206   12.6%      975        56     0
  3745.team          team         206   10.7%      724        56     0
  casino82.team      team         206    8.7%      610        56     0
  9903.team          team         206    6.8%     1413        56     0
  casinoj3.lol       lol          206    5.8%     2302        56     0
  casino604.team     team         206    2.9%     1125        56     0
  ywm.lol            lol          206    2.4%       13        56     0

archive47_unique119оформленочасть1 · 2026-09-09 · баз 16 · сайтов 3296 · выход3 12.5% · рег 5
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  kitg.lol           lol          206   21.8%      809        56     0
  2865.lol           lol          206   16.5%      443        56     0
  4236.lol           lol          206   15.5%     1596        56     1
  psbl.lol           lol          206   14.6%      375        56     1
  a1f9.lol           lol          206   14.6%      643        56     2
  5067.lol           lol          206   13.6%      782        56     0
  4558.lol           lol          206   13.1%      658        56     0
  qpbcasino.lol      lol          206   12.6%      137        56     0
  h3f0.lol           lol          206   12.1%      397        56     0
  casino5615.lol     lol          206   11.7%     1078        56     1
  casino6809.lol     lol          206   10.7%      209        56     0
  8489.lol           lol          206    9.7%      118        56     0
  6134.lol           lol          206    8.7%      166        56     0
  6912.lol           lol          206    8.7%      403        56     0
  j5h6.lol           lol          206    8.3%      857        56     0
  8616casino.lol     lol          206    7.3%      216        56     0

content-2026-09-14-12str-oform · 2026-09-14 · баз 16 · сайтов 3296 · выход3 14.4% · рег 2
  домен              зона      сайтов  выход3   кликов 2-я волна   рег
  3709.team          team         206   25.7%      391        56     1
  casino3416.team    team         206   23.8%     1528        56     0
  casinor4.lol       lol          206   23.8%      394        56     0
